2017-12-22 13:28:54,913 -[INFO]  method:[org.springframework.context.support.AbstractApplicationContext.prepareRefresh(AbstractApplicationContext.java:510) (2685ms)] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Fri Dec 22 13:28:54 CST 2017]; parent: Root WebApplicationContext
2017-12-22 13:28:54,913 -[DEBUG]  method:[org.springframework.core.env.MutablePropertySources.addLast(MutablePropertySources.java:111) (2685ms)] - Adding [systemProperties] PropertySource with lowest search precedence
2017-12-22 13:28:54,913 -[DEBUG]  method:[org.springframework.core.env.MutablePropertySources.addLast(MutablePropertySources.java:111) (2685ms)] - Adding [systemEnvironment] PropertySource with lowest search precedence
2017-12-22 13:28:54,914 -[DEBUG]  method:[org.springframework.core.env.AbstractEnvironment.<init>(AbstractEnvironment.java:126) (2686ms)] - Initialized StandardEnvironment with PropertySources [systemProperties,systemEnvironment]
2017-12-22 13:28:54,951 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindMatchingFileSystemResources(PathMatchingResourcePatternResolver.java:622) (2723ms)] - Looking for matching resources in directory tree [D:\tomcat7\apache-tomcat-7.0.64-windows-x64\apache-tomcat-7.0.64\lib]
2017-12-22 13:28:54,951 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doRetrieveMatchingFiles(PathMatchingResourcePatternResolver.java:684) (2723ms)] - Searching directory [D:\tomcat7\apache-tomcat-7.0.64-windows-x64\apache-tomcat-7.0.64\lib] for files matching pattern [D:/tomcat7/apache-tomcat-7.0.64-windows-x64/apache-tomcat-7.0.64/lib/spring-*.xml]
2017-12-22 13:28:54,952 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindMatchingFileSystemResources(PathMatchingResourcePatternResolver.java:622) (2724ms)] - Looking for matching resources in directory tree [D:\web\springmvc\target\springmvc\WEB-INF\classes]
2017-12-22 13:28:54,952 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doRetrieveMatchingFiles(PathMatchingResourcePatternResolver.java:684) (2724ms)] - Searching directory [D:\web\springmvc\target\springmvc\WEB-INF\classes] for files matching pattern [D:/web/springmvc/target/springmvc/WEB-INF/classes/spring-*.xml]
2017-12-22 13:28:54,953 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2725ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/aopalliance-1.0.jar]
2017-12-22 13:28:54,954 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2726ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/asm-4.2.jar]
2017-12-22 13:28:54,955 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2727ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/aspectjrt-1.7.4.jar]
2017-12-22 13:28:54,956 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2728ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/aspectjweaver-1.7.4.jar]
2017-12-22 13:28:54,959 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2731ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/cglib-3.1.jar]
2017-12-22 13:28:54,961 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2733ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-beanutils-1.7.0.jar]
2017-12-22 13:28:54,962 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2734ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-codec-1.9.jar]
2017-12-22 13:28:54,963 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2735ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-collections-3.2.jar]
2017-12-22 13:28:54,964 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2736ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-collections4-4.0.jar]
2017-12-22 13:28:54,966 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2738ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-fileupload-1.3.1.jar]
2017-12-22 13:28:54,967 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2739ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-io-2.4.jar]
2017-12-22 13:28:54,967 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2739ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-lang-2.3.jar]
2017-12-22 13:28:54,968 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2740ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-lang3-3.3.2.jar]
2017-12-22 13:28:54,969 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2741ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/commons-logging-1.1.3.jar]
2017-12-22 13:28:54,969 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2741ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/dom4j-1.6.1.jar]
2017-12-22 13:28:54,970 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2742ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/druid-1.0.5.jar]
2017-12-22 13:28:54,975 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2747ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/ehcache-core-2.6.9.jar]
2017-12-22 13:28:54,977 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2749ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/ehcache-web-2.0.4.jar]
2017-12-22 13:28:54,979 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2751ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/ezmorph-1.0.3.jar]
2017-12-22 13:28:54,979 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2751ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/freemarker-2.3.19.jar]
2017-12-22 13:28:54,981 -[DEBUG]  method:[org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536) (2753ms)] - Looking for matching resources in jar file [file:/D:/web/springmvc/target/springmvc/WEB-INF/lib/hamcrest-core-1.3.jar]
